order_id,order_date,customer_id,customer_age,region,channel,category,product,unit_price,quantity,discount_pct,revenue,payment_method,order_status,rating
ORD-002798,2025-06-15,CUST-00253,32.0,West,Mobile App,Sports,Resistance Bands,32.25,1,10,29.03,PayPal,Cancelled,4.9
ORD-002799,2025-10-02,CUST-00028,54.0,South,Website,Automotive,Tire Inflator,39.89,1,0,39.89,PayPal,Completed,5.0
ORD-002800,2024-12-19,CUST-00237,27.0,North,Marketplace,Beauty,Lip Gloss Set,47.52,1,0,47.52,Credit Card,Completed,4.9
ORD-002801,2025-11-15,CUST-00386,64.0,Central,Mobile App,Automotive,Dash Cam,188.77,1,25,141.58,PayPal,Completed,3.6
ORD-002802,2026-02-21,CUST-00548,46.0,East,Mobile App,Automotive,Dash Cam,53.93,8,10,388.3,Credit Card,Pending,3.7
ORD-002803,2025-09-09,CUST-00734,25.0,Central,Mobile App,Electronics,Bluetooth Speaker,54.41,2,0,108.82,Crypto,Completed,1.1
ORD-002804,2024-12-31,CUST-00266,65.0,North,Website,Clothing,Denim Jacket,128.01,1,10,115.21,Gift Card,Completed,1.8
ORD-002805,2024-11-01,CUST-00177,25.0,West,In-Store,Automotive,Tire Inflator,42.09,1,10,37.88,PayPal,Completed,4.5
ORD-002806,2024-12-25,CUST-00292,65.0,Central,Marketplace,Sports,Resistance Bands,44.51,1,5,42.28,Crypto,Completed,4.3
ORD-002807,2025-08-30,CUST-00352,63.0,South,Mobile App,Automotive,Seat Covers,79.91,1,0,79.91,Credit Card,Completed,4.0
ORD-002808,2025-02-05,CUST-00594,70.0,East,Mobile App,Clothing,Polo Shirt,15.74,1,5,14.95,PayPal,Completed,3.7
ORD-002809,2026-01-24,CUST-00433,61.0,East,In-Store,Toys,Remote Car,37.13,2,15,63.12,Gift Card,Completed,3.7
ORD-002810,2025-04-01,CUST-00570,22.0,North,Website,Electronics,Wireless Earbuds,49.34,1,0,49.34,Gift Card,Completed,2.8
ORD-002811,2025-10-16,CUST-00797,58.0,Central,Website,Books,Python Programming,49.47,1,20,39.58,PayPal,Completed,2.2
ORD-002812,2025-03-25,CUST-00807,63.0,Central,Website,Books,Business Mindset,25.59,1,15,21.75,Debit Card,Completed,4.2
ORD-002813,2025-03-26,CUST-00569,35.0,North,Mobile App,Beauty,Lip Gloss Set,21.17,4,10,76.21,Credit Card,Cancelled,2.3
ORD-002814,2024-10-03,CUST-00531,20.0,Central,Website,Automotive,Tire Inflator,40.38,1,0,40.38,Credit Card,Returned,4.8
ORD-002815,2025-08-16,CUST-00500,34.0,Central,Website,Sports,Yoga Mat,56.96,4,20,182.27,Crypto,Completed,2.6
ORD-002816,2025-03-01,CUST-00877,67.0,Central,Website,Toys,LEGO Set,78.07,2,25,117.1,Gift Card,Completed,1.7
ORD-002817,2026-02-28,CUST-00789,64.0,Central,In-Store,Sports,Jump Rope,5.33,2,15,9.06,PayPal,Pending,3.0
ORD-002818,2026-08-16,CUST-00746,27.0,West,Mobile App,Automotive,Seat Covers,61.37,2,15,104.33,Credit Card,Completed,1.5
ORD-002819,2026-01-11,CUST-00161,28.0,North,Marketplace,Beauty,Moisturizer,15.94,2,20,25.5,Gift Card,Returned,1.7
ORD-002820,2026-02-27,CUST-00630,45.0,West,Mobile App,Toys,Puzzle 1000pc,18.21,1,10,16.39,Crypto,Completed,
ORD-002821,2026-02-11,CUST-00585,26.0,East,Mobile App,Beauty,Moisturizer,25.82,1,0,25.82,Crypto,Completed,3.7
ORD-002822,2025-05-06,CUST-00763,20.0,West,Website,Clothing,Running Shoes,95.7,2,0,191.4,Gift Card,Returned,
ORD-002823,2025-05-09,CUST-00647,69.0,Central,Marketplace,Books,Cook Book,27.11,1,0,27.11,Crypto,Cancelled,2.7
ORD-002824,2025-10-09,CUST-00814,61.0,North,Mobile App,Books,Data Science Guide,21.29,1,15,18.1,Gift Card,Completed,3.4
ORD-002825,2024-12-22,CUST-00886,69.0,West,In-Store,Toys,Puzzle 1000pc,51.57,1,10,46.41,Debit Card,Completed,4.4
ORD-002826,2025-08-22,CUST-00453,50.0,South,Mobile App,Sports,Water Bottle,29.93,4,5,113.73,Crypto,Completed,4.1
ORD-002827,2025-07-11,CUST-00278,37.0,West,Mobile App,Home & Kitchen,Blender,45.94,3,25,103.36,PayPal,Completed,1.2
ORD-002828,2026-08-15,CUST-00448,65.0,South,Website,Beauty,Moisturizer,48.97,1,0,48.97,Debit Card,Completed,
ORD-002829,2024-10-09,CUST-00381,47.0,West,Website,Toys,Board Game,31.69,2,25,47.54,Credit Card,Completed,1.1
ORD-002830,2024-12-08,CUST-00089,48.0,West,Mobile App,Sports,Yoga Mat,76.74,1,0,76.74,Debit Card,Completed,2.6
ORD-002831,2026-04-08,CUST-00205,64.0,West,Marketplace,Beauty,Face Serum,23.38,1,15,19.87,Gift Card,Completed,
ORD-002832,2025-09-27,CUST-00418,34.0,Central,In-Store,Beauty,Moisturizer,31.33,1,20,25.06,Debit Card,Completed,1.9
ORD-002833,2025-11-18,CUST-00410,68.0,South,Marketplace,Home & Kitchen,Coffee Maker,122.12,4,5,464.06,Gift Card,Completed,
ORD-002834,2026-08-29,CUST-00769,67.0,Central,Website,Books,Cook Book,34.9,1,0,34.9,Credit Card,Completed,2.9
ORD-002835,2025-11-10,CUST-00146,30.0,South,Website,Electronics,Wireless Earbuds,134.32,1,10,120.89,Credit Card,Completed,2.1
ORD-002836,2025-11-27,CUST-00551,26.0,Central,Website,Books,Data Science Guide,56.24,1,10,50.62,PayPal,Completed,4.9
ORD-002837,2025-02-11,CUST-00013,58.0,East,Mobile App,Beauty,Lip Gloss Set,20.98,5,10,94.41,Crypto,Completed,
ORD-002838,2025-12-26,CUST-00675,37.0,West,Mobile App,Beauty,Face Serum,77.84,4,5,295.79,Crypto,Completed,2.4
ORD-002839,2025-05-30,CUST-00553,31.0,South,Mobile App,Home & Kitchen,Air Fryer,100.32,6,10,541.73,Debit Card,Completed,
ORD-002840,2026-08-04,CUST-00992,26.0,Central,Mobile App,Home & Kitchen,Bed Sheets,37.88,1,25,28.41,Gift Card,Completed,3.9
ORD-002841,2025-03-18,CUST-00629,41.0,Central,Mobile App,Books,Fiction Novel,6.92,1,10,6.23,Gift Card,Cancelled,1.3
ORD-002842,2025-02-07,CUST-00384,61.0,Central,Marketplace,Electronics,Smartwatch,96.52,1,10,86.87,Crypto,Pending,4.1
ORD-002843,2025-12-20,CUST-00445,49.0,Central,Mobile App,Electronics,Smartwatch,317.58,3,5,905.1,Credit Card,Completed,5.0
ORD-002844,2025-12-04,CUST-00582,57.0,Central,Mobile App,Toys,Puzzle 1000pc,23.39,1,0,23.39,Crypto,Completed,2.4
ORD-002845,2025-02-14,CUST-00318,40.0,South,Marketplace,Clothing,Running Shoes,38.02,1,5,36.12,Crypto,Completed,
ORD-002846,2025-03-06,CUST-00211,56.0,Central,Mobile App,Toys,Remote Car,59.56,1,5,56.58,Crypto,Completed,3.5
ORD-002847,2025-09-06,CUST-00329,48.0,East,Mobile App,Sports,Yoga Mat,22.85,1,10,20.57,Crypto,Completed,1.8
ORD-002848,2025-07-26,CUST-00154,42.0,North,Website,Electronics,Bluetooth Speaker,95.99,1,0,95.99,Debit Card,Completed,4.8
ORD-002849,2026-06-16,CUST-00360,64.0,West,Mobile App,Toys,Remote Car,60.97,1,25,45.73,Crypto,Completed,1.7
ORD-002850,2025-06-30,CUST-00578,55.0,South,Mobile App,Books,Business Mindset,37.71,1,5,35.82,Credit Card,Completed,4.2
ORD-002851,2026-09-13,CUST-00532,27.0,West,Website,Clothing,Running Shoes,83.84,1,5,79.65,Credit Card,Completed,4.4
ORD-002852,2025-11-06,CUST-00793,58.0,Central,Marketplace,Toys,Board Game,35.32,2,15,60.04,Debit Card,Completed,3.5
ORD-002853,2026-06-15,CUST-00060,44.0,Central,Mobile App,Sports,Yoga Mat,36.8,1,5,34.96,Gift Card,Completed,
ORD-002854,2025-03-21,CUST-00015,54.0,East,Website,Sports,Water Bottle,20.19,1,10,18.17,Crypto,Returned,2.7
ORD-002855,2026-09-04,CUST-00706,63.0,South,Mobile App,Sports,Water Bottle,31.05,3,15,79.18,Gift Card,Cancelled,4.1
ORD-002856,2025-02-20,CUST-00676,30.0,East,Website,Beauty,Moisturizer,24.41,1,10,21.97,PayPal,Cancelled,
ORD-002857,2024-12-15,CUST-00461,46.0,West,Website,Automotive,Car Vacuum,95.91,1,5,91.11,Gift Card,Cancelled,1.9
ORD-002858,2025-06-20,CUST-00621,28.0,West,Mobile App,Sports,Resistance Bands,34.46,1,5,32.74,Gift Card,Completed,
ORD-002859,2024-12-16,CUST-00882,28.0,Central,Mobile App,Beauty,Face Serum,46.38,3,0,139.14,Crypto,Completed,4.8
ORD-002860,2025-09-14,CUST-00367,24.0,East,Mobile App,Sports,Resistance Bands,18.0,1,20,14.4,Gift Card,Completed,1.7
ORD-002861,2025-12-11,CUST-00463,57.0,North,Website,Beauty,Lip Gloss Set,17.29,1,0,17.29,Gift Card,Completed,2.2
ORD-002862,2024-12-17,CUST-00602,55.0,North,Website,Sports,Jump Rope,18.25,2,20,29.2,Crypto,Completed,2.7
ORD-002863,2024-12-19,CUST-00119,38.0,East,Website,Clothing,Running Shoes,118.53,1,0,118.53,Debit Card,Completed,2.6
ORD-002864,2025-11-24,CUST-00729,51.0,North,Mobile App,Beauty,Hair Dryer,109.39,2,15,185.96,Credit Card,Completed,1.5
ORD-002865,2026-03-13,CUST-00557,,West,Marketplace,Books,Data Science Guide,20.81,2,0,41.62,Crypto,Completed,
ORD-002866,2025-01-14,CUST-00876,22.0,West,Website,Electronics,Wireless Earbuds,46.01,1,5,43.71,Gift Card,Completed,4.5
ORD-002867,2025-02-25,CUST-00097,69.0,Central,Website,Home & Kitchen,Knife Set,55.15,1,20,44.12,PayPal,Completed,4.7
ORD-002868,2025-11-30,CUST-00593,40.0,North,Website,Clothing,Winter Coat,169.24,1,10,152.32,Crypto,Completed,1.1
ORD-002869,2025-08-11,CUST-00758,68.0,Central,Website,Beauty,Face Serum,54.54,2,10,98.17,Gift Card,Completed,3.0
ORD-002870,2026-02-27,CUST-00658,53.0,East,Mobile App,Automotive,Car Phone Mount,15.92,3,10,42.98,Debit Card,Completed,1.7
ORD-002871,2025-03-23,CUST-00104,22.0,Central,Mobile App,Beauty,Face Serum,39.54,1,20,31.63,Debit Card,Pending,4.3
ORD-002872,2025-05-11,CUST-00139,70.0,North,Mobile App,Books,Business Mindset,25.33,2,0,50.66,PayPal,Completed,
ORD-002873,2026-09-04,CUST-00952,34.0,West,Mobile App,Books,Cook Book,39.0,1,0,39.0,Gift Card,Completed,3.9
ORD-002874,2025-04-01,CUST-00941,42.0,South,In-Store,Electronics,USB-C Hub,33.98,1,0,33.98,Debit Card,Completed,4.7
ORD-002875,2025-08-25,CUST-00096,23.0,South,Website,Beauty,Face Serum,45.76,1,5,43.47,Gift Card,Completed,1.3
ORD-002876,2026-02-05,CUST-00799,29.0,South,Marketplace,Clothing,Denim Jacket,76.96,1,15,65.42,Gift Card,Returned,1.8
ORD-002877,2025-06-10,CUST-00788,68.0,West,Mobile App,Beauty,Perfume,82.53,1,15,70.15,Debit Card,Completed,1.9
ORD-002878,2026-03-16,CUST-00705,58.0,Central,Marketplace,Sports,Water Bottle,19.36,1,10,17.42,Credit Card,Returned,3.8
ORD-002879,2025-05-03,CUST-00050,66.0,East,Website,Clothing,Winter Coat,188.71,1,20,150.97,PayPal,Completed,
ORD-002880,2026-05-12,CUST-00126,34.0,West,Marketplace,Electronics,Smartwatch,303.1,1,0,303.1,Credit Card,Pending,4.1
ORD-002881,2024-12-06,CUST-00719,53.0,North,Mobile App,Sports,Jump Rope,28.16,1,20,22.53,Crypto,Cancelled,4.2
ORD-002882,2025-02-19,CUST-00288,61.0,Central,Marketplace,Books,Business Mindset,15.53,1,5,14.75,Credit Card,Returned,
ORD-002883,2025-05-25,CUST-00709,58.0,West,Website,Beauty,Hair Dryer,24.84,1,15,21.11,Crypto,Completed,3.7
ORD-002884,2025-03-01,CUST-00146,36.0,Central,In-Store,Beauty,Hair Dryer,59.23,2,5,112.54,Credit Card,Completed,3.6
ORD-002885,2026-06-25,CUST-00454,43.0,West,Website,Beauty,Lip Gloss Set,33.25,1,25,24.94,Debit Card,Completed,2.2
ORD-002886,2025-03-14,CUST-00354,51.0,South,Website,Toys,Doll Set,17.62,1,10,15.86,Crypto,Cancelled,3.0
ORD-002887,2024-11-13,CUST-00730,68.0,West,Marketplace,Toys,LEGO Set,78.27,1,0,78.27,PayPal,Completed,
ORD-002888,2025-11-26,CUST-00398,45.0,North,Website,Toys,Remote Car,73.48,3,5,209.42,Crypto,Completed,3.2
ORD-002889,2025-10-10,CUST-00277,48.0,West,Marketplace,Electronics,Smartwatch,210.69,1,10,189.62,Gift Card,Cancelled,3.7
ORD-002890,2026-01-17,CUST-00860,41.0,West,Marketplace,Electronics,Wireless Earbuds,62.01,2,5,117.82,PayPal,Completed,
ORD-002891,2025-07-07,CUST-00152,65.0,East,Website,Automotive,Dash Cam,65.83,1,15,55.96,Debit Card,Pending,2.4
ORD-002892,2024-12-06,CUST-00858,24.0,Central,Marketplace,Toys,LEGO Set,40.08,1,5,38.08,PayPal,Completed,2.8
ORD-002893,2026-06-07,CUST-00641,25.0,East,In-Store,Beauty,Face Serum,40.37,2,0,80.74,Debit Card,Completed,1.8
ORD-002894,2026-08-16,CUST-00628,63.0,Central,Website,Sports,Water Bottle,32.8,1,0,32.8,Debit Card,Completed,
ORD-002895,2026-07-27,CUST-00944,70.0,Central,Website,Clothing,Running Shoes,92.78,2,20,148.45,PayPal,Cancelled,1.4
ORD-002896,2026-04-18,CUST-00926,30.0,Central,In-Store,Sports,Yoga Mat,23.5,17,0,399.5,Crypto,Completed,4.6
ORD-002897,2025-11-09,CUST-00706,51.0,East,Website,Automotive,Tire Inflator,92.85,1,10,83.56,Debit Card,Completed,
ORD-002898,2026-04-26,CUST-00963,18.0,Central,Marketplace,Home & Kitchen,Coffee Maker,34.96,4,5,132.85,Gift Card,Completed,
ORD-002899,2025-07-10,CUST-00167,69.0,West,Website,Electronics,Bluetooth Speaker,82.98,1,20,66.38,Crypto,Completed,4.2
ORD-002900,2026-06-22,CUST-00996,37.0,East,Marketplace,Books,Business Mindset,22.13,1,5,21.02,PayPal,Cancelled,4.1
ORD-002901,2025-12-03,CUST-00844,38.0,South,Website,Home & Kitchen,Coffee Maker,191.81,1,25,143.86,PayPal,Completed,
ORD-002902,2025-02-19,CUST-00994,34.0,Central,Mobile App,Books,Business Mindset,9.92,1,20,7.94,Debit Card,Completed,4.9
ORD-002903,2025-04-11,CUST-00192,45.0,Central,In-Store,Beauty,Perfume,43.13,1,15,36.66,Debit Card,Completed,2.6
ORD-002904,2025-10-07,CUST-00554,23.0,Central,In-Store,Toys,Puzzle 1000pc,35.02,2,10,63.04,PayPal,Completed,3.0
ORD-002905,2025-06-21,CUST-00074,67.0,South,Marketplace,Home & Kitchen,Air Fryer,147.61,1,5,140.23,Crypto,Completed,1.4
ORD-002906,2025-04-13,CUST-00036,58.0,West,Marketplace,Home & Kitchen,Bed Sheets,28.34,2,10,51.01,Credit Card,Completed,1.9
ORD-002907,2026-03-02,CUST-00945,40.0,East,Website,Clothing,Running Shoes,83.54,1,0,83.54,Gift Card,Returned,4.7
ORD-002908,2026-05-29,CUST-00071,41.0,Central,Marketplace,Automotive,Seat Covers,38.37,1,0,38.37,Crypto,Completed,
ORD-002909,2026-06-27,CUST-00805,23.0,Central,In-Store,Books,Data Science Guide,48.29,1,20,38.63,Debit Card,Completed,2.9
ORD-002910,2025-08-21,CUST-00310,62.0,South,Website,Electronics,Wireless Earbuds,123.63,3,15,315.26,Gift Card,Completed,3.8
ORD-002911,2026-05-17,CUST-00752,63.0,Central,Mobile App,Beauty,Hair Dryer,70.89,1,10,63.8,Credit Card,Returned,2.6
ORD-002912,2026-09-21,CUST-00512,49.0,Central,Website,Home & Kitchen,Air Fryer,105.73,2,10,190.31,Crypto,Completed,
ORD-002913,2025-07-20,CUST-00216,53.0,South,Website,Sports,Gym Bag,66.54,1,25,49.91,Debit Card,Completed,2.3
ORD-002914,2026-03-14,CUST-00703,47.0,North,In-Store,Electronics,USB-C Hub,16.55,2,5,31.45,Gift Card,Completed,2.9
ORD-002915,2025-09-16,CUST-00227,46.0,West,Website,Automotive,Tire Inflator,45.51,2,5,86.47,PayPal,Completed,
ORD-002916,2026-07-08,CUST-00873,55.0,South,Website,Toys,Remote Car,31.21,4,25,93.63,Debit Card,Returned,1.5
ORD-002917,2025-06-03,CUST-00169,,,Mobile App,Books,Fiction Novel,15.06,1,25,11.29,PayPal,Completed,
ORD-002918,2025-04-24,CUST-00929,28.0,East,Marketplace,Books,Fiction Novel,9.78,2,20,15.65,PayPal,Completed,2.7
ORD-002919,2025-12-26,CUST-00034,34.0,East,Mobile App,Electronics,USB-C Hub,64.07,1,25,48.05,Debit Card,Completed,3.6
ORD-002920,2026-02-06,CUST-00593,40.0,Central,Website,Books,Business Mindset,17.28,3,15,44.06,Gift Card,Completed,4.2
ORD-002921,2025-05-25,CUST-00030,66.0,West,Marketplace,Clothing,Denim Jacket,114.47,1,0,114.47,Crypto,Completed,
ORD-002922,2025-10-11,CUST-00231,55.0,West,Website,Electronics,Laptop Stand,61.33,2,15,104.26,Gift Card,Completed,3.9
ORD-002923,2030-01-01 00:00:00,CUST-00826,66.0,East,Mobile App,Beauty,Perfume,86.79,1,15,73.77,PayPal,Completed,3.0
ORD-002924,2025-10-21,CUST-00199,49.0,West,Website,Books,Python Programming,24.53,1,20,19.62,Crypto,Completed,2.7
ORD-002925,2025-10-04,CUST-00808,56.0,Central,Mobile App,Automotive,Tire Inflator,61.19,1,0,61.19,Debit Card,Returned,2.9
ORD-002926,2026-05-11,CUST-00569,26.0,North,In-Store,Clothing,Winter Coat,124.95,1,15,106.21,Gift Card,Returned,4.1
ORD-002927,2025-05-26,CUST-00831,24.0,West,Marketplace,Books,Data Science Guide,36.44,1,0,36.44,Credit Card,Completed,
ORD-002928,2026-08-12,CUST-00316,34.0,Central,In-Store,Clothing,Running Shoes,57.92,1,0,57.92,PayPal,Completed,2.7
ORD-002929,2025-05-23,CUST-00600,69.0,Central,Website,Automotive,Car Vacuum,25.03,4,0,100.12,Credit Card,Cancelled,2.6
ORD-002930,2026-09-03,CUST-00019,48.0,East,Marketplace,Toys,Board Game,45.62,2,15,77.55,Gift Card,Completed,
ORD-002931,2025-09-13,CUST-00466,20.0,Central,In-Store,Books,Fiction Novel,18.28,2,0,36.56,Crypto,Completed,2.8
ORD-002932,2026-04-03,CUST-00199,69.0,West,Website,Toys,LEGO Set,24.12,1,0,24.12,PayPal,Completed,2.5
ORD-002933,2025-12-06,CUST-00918,66.0,East,In-Store,Toys,Doll Set,71.36,1,25,53.52,Gift Card,Pending,
ORD-002934,2025-02-14,CUST-00201,61.0,South,Marketplace,Beauty,Perfume,73.03,2,5,138.76,Crypto,Completed,
ORD-002935,2026-04-03,CUST-00989,44.0,West,Mobile App,Beauty,Perfume,77.35,2,0,154.7,Debit Card,Completed,4.3
ORD-002936,2025-08-27,CUST-00521,66.0,Central,Mobile App,Electronics,Bluetooth Speaker,83.76,3,5,238.72,Gift Card,Completed,
ORD-002937,2025-11-02,CUST-00513,36.0,West,In-Store,Beauty,Hair Dryer,78.74,1,20,62.99,Crypto,Cancelled,4.3
ORD-002938,2025-02-28,CUST-00279,60.0,West,Website,Books,Data Science Guide,35.58,1,5,33.8,Crypto,Completed,4.4
ORD-002939,2025-11-09,CUST-00818,34.0,East,Marketplace,Toys,Board Game,50.42,1,15,42.86,Gift Card,Completed,2.5
ORD-002940,2025-05-16,CUST-00863,63.0,South,Website,Sports,Jump Rope,14.55,1,5,13.82,Crypto,Cancelled,3.6
ORD-002941,2024-12-29,CUST-00454,,West,Website,Home & Kitchen,Knife Set,35.01,2,5,66.52,Credit Card,Completed,
ORD-002942,2026-05-26,CUST-00265,20.0,East,Marketplace,Toys,Board Game,45.13,1,10,40.62,Debit Card,Completed,2.1
ORD-002943,2026-08-11,CUST-00222,56.0,South,Marketplace,Automotive,Car Vacuum,20.36,2,0,40.72,PayPal,Cancelled,1.7
ORD-002944,2026-04-13,CUST-01000,,,Website,Clothing,Denim Jacket,67.66,1,5,64.28,PayPal,Returned,
ORD-002945,2024-12-12,CUST-00282,19.0,North,Website,Automotive,Dash Cam,73.74,2,15,125.36,Crypto,Completed,3.8
ORD-002946,2025-03-24,CUST-00145,31.0,West,Website,Beauty,Face Serum,18.2,1,15,15.47,Debit Card,Cancelled,3.3
ORD-002947,2025-10-05,CUST-00664,26.0,West,Website,Books,Business Mindset,41.68,1,5,39.6,Crypto,Cancelled,2.0
ORD-002948,2024-11-20,CUST-00486,66.0,East,Website,Automotive,Dash Cam,169.58,1,10,152.62,Gift Card,Completed,
ORD-002949,2025-09-12,CUST-00184,56.0,West,Mobile App,Sports,Yoga Mat,16.53,1,0,16.53,Crypto,Returned,
ORD-002950,2025-11-26,CUST-00269,33.0,Central,Marketplace,Beauty,Face Serum,56.56,1,25,42.42,Crypto,Completed,3.1
ORD-002951,2026-04-30,CUST-00911,31.0,East,Mobile App,Electronics,USB-C Hub,20.71,3,0,62.13,PayPal,Completed,3.1
ORD-002952,2024-12-01,CUST-00685,43.0,South,Mobile App,Beauty,Face Serum,122.8,2,20,196.48,Debit Card,Completed,
ORD-002953,2025-01-06,CUST-00493,28.0,North,Mobile App,Automotive,Seat Covers,37.19,2,5,70.66,Gift Card,Completed,
ORD-002954,2025-07-25,CUST-00098,59.0,South,Mobile App,Home & Kitchen,Coffee Maker,142.76,4,5,542.49,Debit Card,Completed,2.5
ORD-002955,2025-05-30,CUST-00932,67.0,South,Mobile App,Sports,Yoga Mat,41.85,1,25,31.39,Gift Card,Completed,3.8
ORD-002956,2025-03-25,CUST-00644,45.0,West,Marketplace,Electronics,USB-C Hub,39.15,4,15,133.11,PayPal,Completed,
ORD-002957,2026-08-18,CUST-00541,30.0,South,Marketplace,Sports,Yoga Mat,37.32,2,25,55.98,PayPal,Completed,3.0
ORD-002958,2026-04-27,CUST-00360,36.0,West,Website,Electronics,Smartwatch,149.0,1,15,126.65,PayPal,Completed,1.0
ORD-002959,2025-07-16,CUST-00060,33.0,Central,Website,Sports,Gym Bag,27.79,3,0,83.37,Credit Card,Cancelled,4.3
ORD-002960,2026-06-23,CUST-00439,34.0,West,Marketplace,Toys,Board Game,24.83,1,20,19.86,PayPal,Completed,2.1
ORD-002961,2026-02-21,CUST-00923,58.0,East,In-Store,Sports,Yoga Mat,25.86,1,10,23.27,Gift Card,Completed,1.7
ORD-002962,2026-08-09,CUST-00006,65.0,East,Website,Electronics,USB-C Hub,51.32,1,5,48.75,Gift Card,Completed,
ORD-002963,2025-12-12,CUST-00039,19.0,South,Mobile App,Beauty,Moisturizer,38.88,1,20,31.1,Gift Card,Completed,1.8
ORD-002964,2025-01-28,CUST-00362,69.0,East,In-Store,Home & Kitchen,Coffee Maker,51.09,1,25,38.32,Debit Card,Completed,3.4
ORD-002965,2026-03-10,CUST-00824,27.0,South,Mobile App,Beauty,Perfume,81.97,3,15,209.02,Debit Card,Cancelled,
ORD-002966,2026-07-10,CUST-00335,62.0,North,Website,Beauty,Moisturizer,20.16,1,25,15.12,Debit Card,Completed,3.1
ORD-002967,2026-05-18,CUST-00931,33.0,North,Website,Electronics,USB-C Hub,60.0,2,0,120.0,Credit Card,Returned,
ORD-002968,2025-11-07,CUST-00460,31.0,South,In-Store,Electronics,Laptop Stand,53.76,1,0,53.76,PayPal,Completed,3.4
ORD-002969,2025-02-18,CUST-00697,,East,Website,Home & Kitchen,Knife Set,56.21,1,5,53.4,Credit Card,Completed,
ORD-002970,2026-08-05,CUST-00528,24.0,South,Mobile App,Automotive,Dash Cam,134.55,1,0,134.55,PayPal,Returned,4.5
ORD-002971,2026-04-01,CUST-00479,39.0,West,Marketplace,Beauty,Moisturizer,46.06,1,5,43.76,Gift Card,Completed,
ORD-002972,2026-04-02,CUST-00589,,,Marketplace,Electronics,Smartwatch,97.83,1,10,88.05,Gift Card,Completed,
ORD-002973,2025-05-04,CUST-00845,63.0,East,Mobile App,Toys,LEGO Set,68.08,0,5,64.68,PayPal,Completed,
ORD-002974,2026-06-07,CUST-00262,44.0,East,Mobile App,Beauty,Face Serum,50.63,5,0,253.15,PayPal,Completed,1.1
ORD-002975,2026-02-06,CUST-00820,21.0,South,Website,Beauty,Perfume,65.36,2,10,117.65,PayPal,Completed,
ORD-002976,2025-03-22,CUST-00308,54.0,West,Marketplace,Home & Kitchen,Coffee Maker,66.88,1,15,56.85,Crypto,Completed,2.1
ORD-002977,2025-07-11,CUST-00130,33.0,South,Mobile App,Home & Kitchen,Knife Set,44.85,3,15,114.37,Debit Card,Returned,4.2
ORD-002978,2025-12-20,CUST-00506,37.0,North,Marketplace,Automotive,Car Vacuum,69.59,1,0,69.59,PayPal,Cancelled,2.1
ORD-002979,2026-04-18,CUST-00866,60.0,North,Mobile App,Toys,Puzzle 1000pc,31.53,2,20,50.45,Debit Card,Completed,4.2
ORD-002980,2025-05-27,CUST-00227,64.0,East,In-Store,Automotive,Car Phone Mount,13.16,1,5,12.5,Debit Card,Completed,2.1
ORD-002981,2026-05-24,CUST-00934,36.0,South,Mobile App,Electronics,USB-C Hub,31.55,1,15,26.82,Crypto,Completed,1.3
ORD-002982,2026-04-06,CUST-00106,53.0,West,In-Store,Beauty,Face Serum,52.36,3,0,157.08,Credit Card,Completed,2.5
ORD-002983,2026-08-19,CUST-00345,,,In-Store,Books,Business Mindset,21.89,2,10,39.4,Debit Card,Pending,
ORD-002984,2026-01-17,CUST-00674,70.0,West,Mobile App,Books,Data Science Guide,22.26,1,25,16.7,Crypto,Completed,
ORD-002985,2026-06-28,CUST-00595,30.0,North,Website,Beauty,Face Serum,38.09,1,15,32.38,Crypto,Completed,
ORD-002986,2025-11-30,CUST-00697,32.0,West,Mobile App,Clothing,Polo Shirt,24.69,1,20,19.75,Debit Card,Completed,2.8
ORD-002987,2025-09-26,CUST-00798,51.0,Central,Mobile App,Books,Cook Book,29.67,1,20,23.74,Debit Card,Cancelled,2.7
ORD-002988,2025-08-14,CUST-00381,20.0,Central,Website,Beauty,Face Serum,78.77,1,0,78.77,Credit Card,Completed,1.8
ORD-002989,2025-05-23,CUST-00726,49.0,South,Mobile App,Home & Kitchen,Bed Sheets,39.17,1,0,39.17,Debit Card,Completed,2.7
ORD-002990,2024-12-11,CUST-00911,22.0,South,Mobile App,Electronics,Smartwatch,595.03,7,10,3748.69,Crypto,Completed,5.0
ORD-002991,2026-04-09,CUST-00461,35.0,Central,Website,Books,Fiction Novel,11.09,4,25,33.27,Crypto,Completed,2.0
ORD-002992,2025-12-02,CUST-00717,35.0,North,Website,Home & Kitchen,Air Fryer,217.78,2,0,435.56,Debit Card,Completed,2.2
ORD-002993,2024-12-08,CUST-00264,56.0,West,Mobile App,Home & Kitchen,Bed Sheets,71.92,1,15,61.13,Debit Card,Completed,4.0
